page_id,page_title,page_url,links
788,GTA 5 v1.35 Expulsion v2.0 Mod Menu for PS4 9.00 by LushModz,https://www.psxhax.com/threads/gta-5-v1-35-expulsion-v2-0-mod-menu-for-ps4-9-00-by-lushmodz.11041/,"https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/,https://www.psxhax.com/threads/ps4-payload-injector-3-0-windows-gui-app-by-thewizwiki-ps4-elf-injector-by-sonysnightmare.7538/,https://www.psxhax.com/threads/playstation-4-tool-box-2-1-10-286-backwards-compatible-with-ps4-payloads.10390/,https://www.psxhax.com/threads/ps4-payload-sender-in-react-native-for-android-apk-by-klairm.10830/,https://www.psxhax.com/threads/ps4-payloads-ps4-payload-sender-homebrew-app-by-master-s-aka-rooo7.10461/,https://www.psxhax.com/threads/ps4-arabicguy-menu-v1-0-for-title-updates-1-27-1-32-1-33-on-9-00-firmware.10556/"
789,PS4CheaterNeo App to Find PS4 Game Cheat Codes by Avan06,https://www.psxhax.com/threads/ps4cheaterneo-app-to-find-ps4-game-cheat-codes-by-avan06.11040/,"https://www.psxhax.com/threads/cod-modern-warfare-2-remastered-ps4-mod-menu-by-ter152.9200/,https://www.psxhax.com/threads/ps4-game-modding-offsets-drop-thread.4300/,https://www.psxhax.com/threads/ps4cheater-ps4-cheater-homebrew-app-for-game-cheat-codes-ctn123-fork.9586/page-21#posts,https://www.psxhax.com/threads/ricochet-anti-cheat-kernel-driver-coming-to-call-of-duty-vanguard-warzone.10276/,https://www.psxhax.com/threads/ps4debug-playstation-4-debugger-updates-by-g991-golden.5871/"
790,PS4 DLC Unlocker Maker Windows Batch File to Create FPKGs by K4PS3,https://www.psxhax.com/threads/ps4-dlc-unlocker-maker-windows-batch-file-to-create-fpkgs-by-k4ps3.11035/,"https://www.psxhax.com/threads/ppsa-ps4-dlc-unlocker-psdlc-2-1-mogi-ppsa-version-gui-based-on-psdlc-by-stooged.10978/,https://www.psxhax.com/threads/ps4-fake-pkg-tools-with-fake-pkg-generator-3-87-patched-for-fpkgs-by-cyb1k.10351/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
791,Adding Custom Songs to Audica PSVR Tutorial & PS4 Beat Saber Converter,https://www.psxhax.com/threads/adding-custom-songs-to-audica-psvr-tutorial-ps4-beat-saber-converter.11034/,"https://www.psxhax.com/threads/rock-band-4-rb4-custom-ps4-dlc-building-tools-guide-by-maxton.6180/,https://www.psxhax.com/threads/psdlcindex-playstation-store-ps4-dlc-indexer-by-garnetsunset.5862/,https://www.psxhax.com/threads/ps4-fake-pkg-tools-with-fake-pkg-generator-3-87-patched-for-fpkgs-by-cyb1k.10351/,https://www.psxhax.com/threads/ps4-fpkg-maker-gui-for-base-game-patch-dlc-keystone-files.11802/,https://www.psxhax.com/threads/ppsa-ps4-dlc-unlocker-psdlc-2-1-mogi-ppsa-version-gui-based-on-psdlc-by-stooged.10978/,https://www.psxhax.com/threads/rock-band-4-rb4-custom-ps4-dlc-building-tools-guide-by-maxton.6180/post-191436"
792,SATURN-FPKG v1.1 by JabuPL for Converting Sega Saturn Games to PS4 FPKGs,https://www.psxhax.com/threads/saturn-fpkg-v1-1-by-jabupl-for-converting-sega-saturn-games-to-ps4-fpkgs.10982/,"https://www.psxhax.com/threads/saturn-fpkg-v1-0-by-jabupl-for-converting-sega-saturn-games-to-ps4-fpkgs.10982/post-191981,https://www.psxhax.com/threads/sega-saturn-cd-hacked-by-jhl-dr-abrasive-with-demo-video.566/,https://www.psxhax.com/threads/new-ps4-pkg-games-in-the-playstation-4-scene-for-december-2021.10832/,https://www.psxhax.com/threads/saturn-fpkg-v1-1-by-jabupl-for-converting-sega-saturn-games-to-ps4-fpkgs.10982/post-192493,https://www.psxhax.com/threads/saturn-fpkg-v1-0-by-jabupl-for-converting-sega-saturn-games-to-ps4-fpkgs.10982/post-191567,https://www.psxhax.com/threads/saturn-fpkg-v1-0-by-jabupl-for-converting-sega-saturn-games-to-ps4-fpkgs.10982/post-192110,https://www.psxhax.com/threads/ps2-classics-gui-convert-ps2-iso-to-ps4-pkg-by-thedarkprogramer-ps2-fpkg-by-jabupl.5036/,https://www.psxhax.com/threads/saturn-fpkg-v1-1-by-jabupl-for-converting-sega-saturn-games-to-ps4-fpkgs.10982/post-192881,https://www.psxhax.com/threads/saturn-fpkg-v1-1-by-jabupl-for-converting-sega-saturn-games-to-ps4-fpkgs.10982/post-191440,https://www.psxhax.com/threads/yabause-sega-saturn-emulator-ps4-pkg-port-by-markus95.6835/,https://www.psxhax.com/threads/ps4-retroarch-native-emulator-port-unofficial-pkg-via-osirisx.7243/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/,https://www.psxhax.com/threads/saturn-fpkg-v1-0-by-jabupl-for-converting-sega-saturn-games-to-ps4-fpkgs.10982/post-191815"
793,PPSA PS4 DLC Unlocker: PSDLC 2.1 Mogi PPSA Version GUI Based on PSDLC by Stooged,https://www.psxhax.com/threads/ppsa-ps4-dlc-unlocker-psdlc-2-1-mogi-ppsa-version-gui-based-on-psdlc-by-stooged.10978/,"https://www.psxhax.com/threads/psdlcindex-playstation-store-ps4-dlc-indexer-by-garnetsunset.5862/,https://www.psxhax.com/threads/psdlcindex-playstation-store-ps4-dlc-indexer-by-garnetsunset.5862/page-9#post-119707,https://www.psxhax.com/threads/ps4updates-py-by-zer0xff-and-ps4-title-update-checker-by-possvkey.5849/,https://www.psxhax.com/threads/avicii-invector-ps4-dlc-unlocker-pkgs-magma-tim-packs-by-unlimited.10228/,https://www.psxhax.com/threads/ps4-fpkg-maker-gui-for-base-game-patch-dlc-keystone-files.11802/,https://www.psxhax.com/threads/ps4-fake-pkg-tools-with-fake-pkg-generator-3-87-patched-for-fpkgs-by-cyb1k.10351/,https://www.psxhax.com/threads/adding-custom-songs-to-audica-psvr-tutorial-by-mogi_codemasterv.11034/,https://www.psxhax.com/threads/ppsa-ps4-dlc-unlocker-psdlc-2-1-mogi-ppsa-version-gui-based-on-psdlc-by-stooged.10978/,https://www.psxhax.com/threads/ff7r-dlc-unlocker-mw2r-ps4-pkg-backport-dbz-kakarot-mods-more.8436/%27,https://www.psxhax.com/threads/ps4-fpkgs-with-dlc-unlocker-updates-by-duplex-and-unlimited.9521/,https://www.psxhax.com/threads/duplex-on-rage-2-update-dlc-unlocker-moemoe-joins-ps4-scene.9127/"
794,"PS4 Tools Homebrew v1.33 (Xmas Edition) for 9.00, PS4 Toolset by SAandTech",https://www.psxhax.com/threads/ps4-tools-homebrew-v1-33-xmas-edition-for-9-00-ps4-toolset-by-saandtech.10879/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/ps4_tools-homebrew-v1-32-ps4-unjail-updates-at9-player-release.10385/,https://www.psxhax.com/threads/ps5-ps4tools-tool-to-send-payloads-to-ps5-ps4-consoles.14703/,https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/"
795,"PS4 Linux Loader Payloads for 5.05, 6.72, 7.02, 7.55 and 9.00 Firmware",https://www.psxhax.com/threads/ps4-linux-loader-payloads-for-5-05-6-72-7-02-7-55-and-9-00-firmware.10860/,"https://www.psxhax.com/threads/ps4-linux-loader-for-9-00-with-eeplys-gpu-performance-patch-payloads.12528/,https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/,https://www.psxhax.com/threads/new-ps4-pkg-games-in-the-playstation-4-scene-for-december-2021.10832/,https://www.psxhax.com/threads/guide-to-install-psxitarch-linux-on-ps4-enable-wi-fi-and-more-by-hippie68.10148/,https://www.psxhax.com/threads/spine-ps4-emulator-playstation-4-emulator-for-linux-updated-by-spinedev.10193/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/"
796,PS4 Parental Controls Passcode Notification Payload by Nekohaku,https://www.psxhax.com/threads/ps4-parental-controls-passcode-notification-payload-by-nekohaku.10841/,"https://www.psxhax.com/threads/ps4-notifi-ps4-liblog-prx-ps4-skeleton-base-pkg-homebrew-by-al-azif.10327/,https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/,https://www.psxhax.com/threads/ps4-app-lock-1-06-child-safety-game-blocker-by-lapy05575948.7420/,https://www.psxhax.com/threads/ps4-payload-injector-3-0-windows-gui-app-by-thewizwiki-ps4-elf-injector-by-sonysnightmare.7538/,https://www.psxhax.com/threads/playstation-4-tool-box-2-1-10-286-backwards-compatible-with-ps4-payloads.10390/,https://www.psxhax.com/threads/ps4-payload-sender-in-react-native-for-android-apk-by-klairm.10830/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/ps4-payloads-ps4-payload-sender-homebrew-app-by-master-s-aka-rooo7.10461/"
797,PSN Holiday Sale Promotion Comes to PlayStation Store,https://www.psxhax.com/threads/psn-holiday-sale-promotion-comes-to-playstation-store.10836/,
798,New PS4 PKG Games in the PlayStation 4 Scene for December 2021,https://www.psxhax.com/threads/new-ps4-pkg-games-in-the-playstation-4-scene-for-december-2021.10832/,"https://www.psxhax.com/threads/floating-discord-channel-psxhax-member-verification-thread.5824/,https://www.psxhax.com/threads/downloading-ps4-pkg-games-that-are-base64-encoded-or-torrents-guide.10185/,https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/,https://www.psxhax.com/threads/welcome-to-psxhax-psxhacks-everyone.5/,https://www.psxhax.com/threads/goldhen-v2-0b-by-sistr0-with-ps4-9-00-7-55-7-51-7-50-7-02-6-72-5-05-payloads.10407/,https://www.psxhax.com/threads/latest-ps4-pkg-games-in-the-playstation-4-scene-for-december-2021.10485/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/"
799,PS4 Payload Sender in React Native for Android (APK) by Klairm,https://www.psxhax.com/threads/ps4-payload-sender-in-react-native-for-android-apk-by-klairm.10830/,"https://www.psxhax.com/threads/webrte-pkg-ps4-trainer-web-rte-package-and-ps4-payload-sender-released.6601/,https://www.psxhax.com/threads/how-to-host-ps4hen-for-4-05-ps4-ofw-on-android-phone-guide.3663/,https://www.psxhax.com/threads/ps4-payload-sender-apk-for-android-by-valentinbreiz.5247/,https://www.psxhax.com/threads/xploitserver-persistent-android-webserver-for-x-project-by-stooged.6386/,https://www.psxhax.com/threads/ps4-tool-apk-playstation-4-payload-injector-for-android-by-reazer.4584/,https://www.psxhax.com/threads/ps4-payload-sender-version-4-0-update-released-by-robglez.6114/,https://www.psxhax.com/threads/script-for-rooted-android-samsung-devices-by-sleirsgoevy-to-avoid-a-usb-drive.10557/,https://www.psxhax.com/threads/ps4-payload-injector-3-0-windows-gui-app-by-thewizwiki-ps4-elf-injector-by-sonysnightmare.7538/,https://www.psxhax.com/threads/playstation-4-tool-box-2-1-10-286-backwards-compatible-with-ps4-payloads.10390/,https://www.psxhax.com/threads/android-app-to-host-ps4-5-05-exploit-and-payloads-by-stooged.5370/,https://www.psxhax.com/threads/android-ps4-exploit-host-6-72-server-apk-file-by-saad-alareqi.7984/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/ps4-payloads-ps4-payload-sender-homebrew-app-by-master-s-aka-rooo7.10461/"
800,PS4 Skeleton: PSTools PlayStation 4 Unity Base to Create Homebrew,https://www.psxhax.com/threads/ps4-skeleton-pstools-playstation-4-unity-base-to-create-homebrew.10828/,"https://www.psxhax.com/threads/ps4-notifi-ps4-liblog-prx-ps4-skeleton-base-pkg-homebrew-by-al-azif.10327/,https://www.psxhax.com/threads/openorbis-ps4-toolchain-now-available-via-the-open-orbis-team.7453/,https://www.psxhax.com/threads/consolepedia-3d-ps4-pkg-unity-homebrew-port-by-vitahex-games.10667/,https://www.psxhax.com/threads/ps4_tools-homebrew-v1-32-ps4-unjail-updates-at9-player-release.10385/,https://www.psxhax.com/threads/unity-ps4-hen-compilation-demo-by-retrogamer74.5184/post-160842"
801,BIN2HTML 9.00: Convert .BIN PS4 Payloads to .HTML for pOOBs4 Exploit,https://www.psxhax.com/threads/bin2html-9-00-convert-bin-ps4-payloads-to-html-for-poobs4-exploit.10827/,"https://www.psxhax.com/threads/bin2html-convert-bin-into-index-html-for-5-05-exploit-and-payloads-guide.5505/,https://www.psxhax.com/threads/payload-injector-ps4-jailbreak-tool-by-specialfood.5819/,https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/,https://www.psxhax.com/threads/ps4-server-9-00-ps4-server-9-00u-for-esp8266-d1-mini-pro-by-stooged.10685/post-189522,https://www.psxhax.com/threads/ps4-server-9-00-ps4-server-9-00u-for-esp8266-d1-mini-pro-by-stooged.10685/post-189158,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/ps4-server-9-00-ps4-server-9-00u-for-esp8266-d1-mini-pro-by-stooged.10685/"
802,Latest PS5 Game Trailer Videos for the PlayStation 5 Scene,https://www.psxhax.com/threads/latest-ps5-game-trailer-videos-for-the-playstation-5-scene.10821/,"https://www.psxhax.com/threads/new-playstation-5-game-trailer-videos-in-the-ps5-scene.10512/,https://www.psxhax.com/threads/praey-for-the-gods-ps5-and-more-playstation-5-scene-game-trailers.8241/"
803,"Cold War 1.27 PS4 Demo Video: Exploring, Leftovers & Weapons by DeathRGH",https://www.psxhax.com/threads/cold-war-1-27-ps4-demo-video-exploring-leftovers-weapons-by-deathrgh.10768/,"https://www.psxhax.com/threads/backporting-ps4-7-02-games-to-5-05-6-72-backported-ps4-fpkgs.8389/,https://www.psxhax.com/threads/ps4-fake-pkg-tools-with-fake-pkg-generator-3-87-patched-for-fpkgs-by-cyb1k.10351/,https://www.psxhax.com/threads/playstation-4-tool-box-2-1-10-286-backwards-compatible-with-ps4-payloads.10390/,https://www.psxhax.com/threads/latest-ps4-pkg-games-in-the-playstation-4-scene-for-december-2021.10485/"
804,PS4 Crypto CoProcessor (CCP) Bug on SAMU Key Slots for Save Keys & More!,https://www.psxhax.com/threads/ps4-crypto-coprocessor-ccp-bug-on-samu-key-slots-for-save-keys-more.10744/,"https://www.psxhax.com/threads/ps4-act-dat-and-playstation-4-rif-file-research-findings-by-idc.3214/,https://www.psxhax.com/threads/ps4-emc-cfw-steps-phat-cuh-1000-and-cuh-1100-guide-by-zecoxao.11943/,https://www.psxhax.com/threads/ps4-pkg-information-on-playstation-4-packages-and-keys-via-maxton.7280/,https://www.psxhax.com/threads/ps4-sealedkey-pfsskkey-for-savegame-trophy-data-decryption.2185/,https://www.psxhax.com/threads/ps4-game-saves-repository-discussion.6115/,https://www.psxhax.com/threads/ps4-secure-asset-management-unit-samu-processor-by-hydrogenngu.2664/,https://www.psxhax.com/threads/ps4savesearch-ps4-save-search-tool-to-search-decrypted-ps4-saves.2180/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/ps4-save-mounter-tutorial-to-swap-saves-between-consoles-games.6117/,https://www.psxhax.com/threads/pkg_pfs_tool-ps4-pkg-pfs-save-games-unpacker-tool-by-flatz.10234/,https://www.psxhax.com/threads/psfskkey-ps4-savegame-decryption-tool-by-cfwprophet.5831/,https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/,https://www.psxhax.com/threads/final-fantasy-xv-ps4-game-save-for-playstation-4-by-hydrogen.1426/,https://www.psxhax.com/threads/latest-ps4-pkg-games-in-the-playstation-4-scene-for-december-2021.10485/,https://www.psxhax.com/threads/ps4-system-software-firmware-9-00-is-now-live-dont-update.10219/,https://www.psxhax.com/threads/how-to-bypass-pfs-protection-playstation-4-tutorial-by-zecoxao.657/,https://www.psxhax.com/threads/ps4-ipl-aes-hmac-key-recovery-project-demo-by-vpikhur.2405/,https://www.psxhax.com/threads/ps4-9-00-ps5-webkit-exploit-by-sleirsgoevy-kernel-exploit-required.10317/,https://www.psxhax.com/threads/ps4-pkg-install-from-internal-hdd-via-ftp-bgft-method-by-flatz.5851/,https://www.psxhax.com/threads/ps4-save-mounter-tutorial-to-swap-saves-between-consoles-games.6117/post-180047,https://www.psxhax.com/threads/hdd_script-py-to-retrieve-data-from-any-ps4-console-via-sflash-dump.8015/,https://www.psxhax.com/threads/ps4-ps5-scene-devs-on-amd-server-vulnerabilities-for-november-2021.10353/"
805,PS4PiZero / PS4RaspberryPi: PS4 Jailbreak 9.00 with Raspberry Pi Zero W / Pi Zero 2 W / Pi 4 B,https://www.psxhax.com/threads/ps4pizero-ps4raspberrypi-ps4-jailbreak-9-00-with-raspberry-pi-zero-w-pi-zero-2-w-pi-4-b.10696/,"https://www.psxhax.com/threads/ps4gotdumper-for-ps4-got-block-base-address-jumps-via-pauljenkin.10260/,https://www.psxhax.com/threads/ps4pizero-ps4raspberrypi-ps4-jailbreak-9-00-with-raspberry-pi-zero-w-pi-zero-2-w-pi-4-b.10696/post-195447,https://www.psxhax.com/threads/ps4pizero-ps4paspberrypi-ps4-jailbreak-9-00-with-raspberry-pi-zero-w.10696/post-190816,https://www.psxhax.com/threads/goldhen-v2-0b2-by-sistr0-with-ps4-9-00-7-55-7-51-7-50-7-02-6-72-5-05-payloads.10407/,https://www.psxhax.com/threads/ps4pizero-usb-emulation-ps4-jailbreak-9-00-with-raspberry-pi-zero-w.10696/post-190107,https://www.psxhax.com/threads/ps4pizero-ps4raspberrypi-ps4-jailbreak-9-00-with-raspberry-pi-zero-w-pi-zero-2-w-pi-4-b.10696/post-193844,https://www.psxhax.com/threads/ps4pizero-usb-emulation-ps4-jailbreak-9-00-with-raspberry-pi-zero-w.10696/post-189454,https://www.psxhax.com/threads/ps4pizero-ps4raspberrypi-ps4-jailbreak-9-00-with-raspberry-pi-zero-w-pi-zero-2-w-pi-4-b.10696/post-192342,https://www.psxhax.com/threads/ps4-jailbreak-exploit-poobs4-for-9-00-firmware-with-automatic-goldhen.10609/,https://www.psxhax.com/threads/ps4pizero-ps4raspberrypi-ps4-jailbreak-9-00-with-raspberry-pi-zero-w-pi-zero-2-w-pi-4-b.10696/post-193041"
806,PS4 Server 9.00 / PS4 Server 9.00u for ESP8266 D1 Mini & Pro by Stooged,https://www.psxhax.com/threads/ps4-server-9-00-ps4-server-9-00u-for-esp8266-d1-mini-pro-by-stooged.10685/,"https://www.psxhax.com/threads/ps4-server-7-55-project-for-esp8266-d1-mini-pro-by-stooged.10386/,https://www.psxhax.com/threads/ps4-server-9-00-ps4-server-9-00u-for-esp8266-d1-mini-pro-by-stooged.10685/post-189199,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/ps4-server-9-00-ps4-server-9-00u-for-esp8266-d1-mini-pro-by-stooged.10685/post-189470"
807,Consolepedia 3D PS4 PKG Unity Homebrew Port by VitaHex Games,https://www.psxhax.com/threads/consolepedia-3d-ps4-pkg-unity-homebrew-port-by-vitahex-games.10667/,"https://www.psxhax.com/threads/how-to-compile-and-build-with-unity-for-ps4-fpkg-by-retrogamer74.5188/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/unity-ps4-hen-compilation-demo-by-retrogamer74.5184/post-160842,https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/"
808,PS4 Jailbreak Exploit pOOBs4 for 9.00 Firmware with Automatic GoldHEN,https://www.psxhax.com/threads/ps4-jailbreak-exploit-poobs4-for-9-00-firmware-with-automatic-goldhen.10609/,"https://www.psxhax.com/threads/script-for-rooted-android-samsung-devices-by-sleirsgoevy-to-avoid-a-usb-drive.10557/,https://www.psxhax.com/threads/ps4-9-00-payloads-arrive-for-upcoming-playstation-4-jailbreak-exploit.10491/,https://www.psxhax.com/threads/goldhen-v2-0b-by-sistr0-with-ps4-9-00-7-55-7-51-7-50-7-02-6-72-5-05-payloads.10407/,https://www.psxhax.com/threads/docker-ps4-elf-oelf-self-test-pkg-by-orbisdev-via-fjtrujy.7504/,https://www.psxhax.com/threads/latest-ps4-pkg-games-in-the-playstation-4-scene-for-december-2021.10485/,https://www.psxhax.com/threads/ps4-pkg-sender-docker-compose-web-server-ui-by-justanormaldev.7021/,https://www.psxhax.com/threads/dockerizing-al-azifs-ps4-exploit-host-for-lan-via-thinker-amir.7260/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/"
